# dt (sec)	Amp1 (V)	Width1 (s)	Amp2 (V)	Width2 (s)
#
3.176000e-06	   0.60922	6.440094e-08	   0.59105	1.429383e-07
2.577600e-05	   0.58901	6.383482e-08	   0.57068	1.422282e-07
8.764000e-06	   0.77032	6.889427e-08	   0.57415	1.428789e-07
2.174400e-05	   0.59319	6.098143e-08	   0.59434	1.439621e-07
2.068800e-05	   0.70857	6.824183e-08	   0.59301	1.425843e-07
7.148000e-06	   0.72687	6.600810e-08	   0.58995	1.421007e-07
3.779600e-05	   0.67211	6.241802e-08	   0.59643	1.427412e-07
3.274800e-05	   0.63773	6.217992e-08	   0.59151	1.427389e-07
2.428000e-06	   0.76651	6.745672e-08	   0.57914	1.435712e-07
3.596800e-05	   0.65114	6.066202e-08	   0.58635	1.441693e-07
1.369200e-05	   0.67805	6.528043e-08	   0.59442	1.423340e-07
2.784000e-05	   0.73364	6.768562e-08	   0.59060	1.432057e-07
3.222400e-05	   0.68163	6.527475e-08	   0.58220	1.415337e-07
6.888000e-06	   0.70096	6.872429e-08	   0.59713	1.433391e-07
1.138000e-05	   0.67402	6.554901e-08	   0.60862	1.435797e-07
1.556400e-05	   0.58903	6.146978e-08	   0.59983	1.430025e-07
1.918400e-05	   0.61242	6.305857e-08	   0.57903	1.430267e-07
7.436000e-06	   0.70839	6.784797e-08	   0.59562	1.437465e-07
1.524000e-06	   0.71128	6.582759e-08	   0.58728	1.420488e-07
2.240800e-05	   0.69850	6.413252e-08	   0.59125	1.429353e-07
1.420800e-05	   0.50657	5.799239e-08	   0.59153	1.432976e-07
3.830000e-05	   0.70563	6.507718e-08	   0.60116	1.428432e-07
1.750000e-05	   0.72827	7.190022e-08	   0.57964	1.425763e-07
3.617600e-05	   0.69201	6.631962e-08	   0.58442	1.429921e-07
1.296800e-05	   0.72871	7.236010e-08	   0.60985	1.442509e-07
1.345600e-05	   0.67112	6.451894e-08	   0.60640	1.444598e-07
2.177600e-05	   0.77607	6.851541e-08	   0.59164	1.430887e-07
3.503200e-05	   0.66810	6.375133e-08	   0.58385	1.430671e-07
3.682400e-05	   0.68503	6.590671e-08	   0.58704	1.431954e-07
6.876000e-06	   0.66444	6.210910e-08	   0.60077	1.419972e-07
1.092000e-06	   0.63420	6.614552e-08	   0.59450	1.433935e-07
1.420400e-05	   0.62156	6.171098e-08	   0.58041	1.420645e-07
3.204000e-06	   0.68022	6.592307e-08	   0.57935	1.435083e-07
2.672800e-05	   0.72736	6.843080e-08	   0.57988	1.431080e-07
2.258000e-05	   0.72500	6.631853e-08	   0.59718	1.432788e-07
3.798400e-05	   0.65970	6.351381e-08	   0.58792	1.419023e-07
1.221600e-05	   0.69874	6.594125e-08	   0.56923	1.416803e-07
2.890000e-05	   0.66962	6.537078e-08	   0.58626	1.424421e-07
3.073600e-05	   0.63819	6.265622e-08	   0.59829	1.428806e-07
2.684000e-05	   0.74451	6.558886e-08	   0.59026	1.433718e-07
9.936000e-06	   0.75176	6.573874e-08	   0.58571	1.429827e-07
1.575600e-05	   0.77991	7.104646e-08	   0.58630	1.422726e-07
2.193200e-05	   0.61408	6.433065e-08	   0.59212	1.446128e-07
1.966400e-05	   0.72737	6.609067e-08	   0.59001	1.438171e-07
2.153200e-05	   0.64800	6.161078e-08	   0.57589	1.425796e-07
3.256800e-05	   0.77698	7.306972e-08	   0.57968	1.433815e-07
3.804400e-05	   0.76920	7.242286e-08	   0.59165	1.432871e-07
3.646400e-05	   0.68439	6.474885e-08	   0.59058	1.434596e-07
9.852000e-06	   0.73397	6.779209e-08	   0.58656	1.416489e-07
3.360400e-05	   0.60161	6.592096e-08	   0.58281	1.420218e-07
1.260400e-05	   0.73237	6.598355e-08	   0.57179	1.426196e-07
2.334400e-05	   0.65262	6.252393e-08	   0.60145	1.424541e-07
1.461600e-05	   0.62610	6.371774e-08	   0.57668	1.431481e-07
1.470000e-05	   0.68905	6.254240e-08	   0.58075	1.418591e-07
1.048000e-05	   0.71866	6.887406e-08	   0.60152	1.443241e-07
2.322800e-05	   0.66158	6.664064e-08	   0.57077	1.428885e-07
1.744000e-06	   0.70067	6.652245e-08	   0.59003	1.433007e-07
8.896000e-06	   0.72486	6.798668e-08	   0.57836	1.419134e-07
1.397200e-05	   0.75159	6.961051e-08	   0.60800	1.435450e-07
3.468400e-05	   0.79809	6.942146e-08	   0.57688	1.419223e-07
5.712000e-06	   0.61345	6.403555e-08	   0.59105	1.439959e-07
3.944000e-05	   0.74579	6.766368e-08	   0.58566	1.173588e-07
1.032400e-05	   0.58950	6.385295e-08	   0.60459	1.426215e-07
2.927200e-05	   0.67852	6.672596e-08	   0.59312	1.433004e-07
2.926800e-05	   0.74195	6.686474e-08	   0.57702	1.419032e-07
1.096800e-05	   0.55980	6.000070e-08	   0.58804	1.429299e-07
3.142800e-05	   0.69115	6.620849e-08	   0.58663	1.418471e-07
3.343200e-05	   0.76708	7.106528e-08	   0.58279	1.419657e-07
2.132000e-05	   0.71891	6.643751e-08	   0.58070	1.425173e-07
2.832000e-06	   0.72919	6.752040e-08	   0.58358	1.425897e-07
2.543200e-05	   0.64402	6.220067e-08	   0.58180	1.418934e-07
2.760000e-05	   0.62212	6.106197e-08	   0.59683	1.421694e-07
6.216000e-06	   0.72185	6.637346e-08	   0.58142	1.416125e-07
6.560000e-06	   0.62364	6.974224e-08	   0.60961	1.439926e-07
5.040000e-06	   0.71666	6.736736e-08	   0.58581	1.429082e-07
9.628000e-06	   0.74919	6.793639e-08	   0.59003	1.431285e-07
3.876000e-06	   0.64500	6.519888e-08	   0.58172	1.414208e-07
4.252000e-06	   0.62333	6.460365e-08	   0.58869	1.417204e-07
1.676000e-05	   0.69312	6.411273e-08	   0.58817	1.422951e-07
3.673600e-05	   0.63612	6.369590e-08	   0.58852	1.413374e-07
3.274000e-05	   0.69085	6.582375e-08	   0.60253	1.439833e-07
5.508000e-06	   0.65081	6.534868e-08	   0.58381	1.419849e-07
1.409600e-05	   0.68017	6.429126e-08	   0.58083	1.417306e-07
3.749200e-05	   0.76547	6.755316e-08	   0.58837	1.430384e-07
1.714400e-05	   0.67673	6.444450e-08	   0.58305	1.432171e-07
3.192400e-05	   0.75583	6.912764e-08	   0.57884	1.426648e-07
3.048400e-05	   0.69166	6.447960e-08	   0.59080	1.417777e-07
2.428000e-05	   0.66375	6.538201e-08	   0.58617	1.413925e-07
2.433600e-05	   0.65332	6.403883e-08	   0.59579	1.432473e-07
1.406800e-05	   0.74211	6.723512e-08	   0.58409	1.435105e-07
1.850400e-05	   0.63948	6.309162e-08	   0.59157	1.421751e-07
2.086400e-05	   0.74541	6.609087e-08	   0.58733	1.430094e-07
3.530800e-05	   0.70752	6.612446e-08	   0.59457	1.436549e-07
1.624800e-05	   0.69835	6.539106e-08	   0.57672	1.409694e-07
2.808000e-05	   0.54465	6.220863e-08	   0.57794	1.421819e-07
3.780800e-05	   0.67371	6.225573e-08	   0.58942	1.437119e-07
3.920400e-05	   0.69847	6.401893e-08	   0.58923	1.421306e-07
1.303600e-05	   0.72471	6.783058e-08	   0.58269	1.423426e-07
2.296400e-05	   0.74144	6.401537e-08	   0.58684	1.445965e-07
3.300800e-05	   0.76013	6.916912e-08	   0.58423	1.432846e-07
2.802800e-05	   0.60716	6.598715e-08	   0.58812	1.446482e-07
2.313200e-05	   0.67746	6.745061e-08	   0.59057	1.429936e-07
1.680400e-05	   0.65132	6.419949e-08	   0.57764	1.403698e-07
3.776400e-05	   0.60759	6.437463e-08	   0.58339	1.424610e-07
3.008000e-05	   0.76284	7.114963e-08	   0.58807	1.423690e-07
1.646400e-05	   0.69692	6.795367e-08	   0.58399	1.418251e-07
2.727200e-05	   0.69780	6.553273e-08	   0.58853	1.440056e-07
1.460800e-05	   0.76219	7.101155e-08	   0.58202	1.431172e-07
7.612000e-06	   0.69822	6.563755e-08	   0.58724	1.421873e-07
3.037200e-05	   0.66165	6.231624e-08	   0.60690	1.439590e-07
3.823200e-05	   0.65135	6.487885e-08	   0.58546	1.426293e-07
2.804400e-05	   0.74532	6.914021e-08	   0.58175	1.433826e-07
3.914000e-05	   0.65246	6.343393e-08	   0.59198	1.415041e-07
1.132000e-06	   0.72888	6.968342e-08	   0.58820	1.433865e-07
3.140400e-05	   0.72630	6.860732e-08	   0.59452	1.424218e-07
2.583600e-05	   0.71315	6.585116e-08	   0.59857	1.434915e-07
1.902000e-05	   0.72625	7.027998e-08	   0.58280	1.424700e-07
1.062400e-05	   0.57876	6.315774e-08	   0.59473	1.425351e-07
1.754400e-05	   0.73288	6.677521e-08	   0.57541	1.403747e-07
4.056000e-06	   0.82771	7.332779e-08	   0.59101	1.430996e-07
3.454000e-05	   0.60780	6.442949e-08	   0.58206	1.429086e-07
2.328000e-05	   0.72144	6.693258e-08	   0.58204	1.426200e-07
3.002000e-05	   0.77936	7.199069e-08	   0.60681	1.448616e-07
3.416800e-05	   0.70908	6.344685e-08	   0.58659	1.418158e-07
1.163600e-05	   0.59897	6.601410e-08	   0.57728	1.433004e-07
2.648800e-05	   0.71406	6.797719e-08	   0.60740	1.441559e-07
1.533600e-05	   0.63566	6.404855e-08	   0.57277	1.420186e-07
4.260000e-06	   0.68919	6.523345e-08	   0.58361	1.412659e-07
2.500000e-06	   0.67865	6.369247e-08	   0.59260	1.423365e-07
2.404400e-05	   0.71229	6.908221e-08	   0.57736	1.418535e-07
1.815600e-05	   0.72203	6.687745e-08	   0.59953	1.435433e-07
2.121200e-05	   0.70607	6.675681e-08	   0.58883	1.425001e-07
3.180800e-05	   0.71591	6.570186e-08	   0.60074	1.433163e-07
2.508000e-05	   0.59813	6.005704e-08	   0.59364	1.431699e-07
5.104000e-06	   0.58322	6.131627e-08	   0.58861	1.429805e-07
1.769600e-05	   0.73162	6.722880e-08	   0.59484	1.438596e-07
1.618400e-05	   0.73913	6.773798e-08	   0.58582	1.440302e-07
2.124400e-05	   0.70470	6.594309e-08	   0.58502	1.428517e-07
3.860000e-05	   0.68215	6.684472e-08	   0.59126	1.423377e-07
2.554000e-05	   0.69242	6.563542e-08	   0.58712	1.424231e-07
3.025600e-05	   0.65476	6.882344e-08	   0.58048	1.424335e-07
1.984000e-06	   0.71762	6.563960e-08	   0.57963	1.415904e-07
3.338800e-05	   0.65641	6.346017e-08	   0.59321	1.427772e-07
1.582800e-05	   0.68633	6.598014e-08	   0.59600	1.435769e-07
1.368000e-06	   0.73579	6.684504e-08	   0.58617	1.427871e-07
9.040000e-06	   0.62184	6.334823e-08	   0.58507	1.430234e-07
1.204000e-06	   0.69262	7.001992e-08	   0.59022	1.421959e-07
9.788000e-06	   0.66511	6.856481e-08	   0.59674	1.437339e-07
1.208400e-05	   0.75023	7.104363e-08	   0.57060	1.429896e-07
2.917200e-05	   0.75823	6.729163e-08	   0.59172	1.443972e-07
3.375600e-05	   0.68892	6.672015e-08	   0.59133	1.439137e-07
3.913200e-05	   0.75690	6.786696e-08	   0.59386	1.439735e-07
1.176000e-06	   0.67320	6.583879e-08	   0.58408	1.436654e-07
3.092000e-06	   0.67703	6.680251e-08	   0.57962	1.416860e-07
3.432800e-05	   0.77794	6.879923e-08	   0.60512	1.434266e-07
2.009600e-05	   0.64063	6.400640e-08	   0.58777	1.439013e-07
1.006400e-05	   0.70079	6.480952e-08	   0.56867	1.426259e-07
5.332000e-06	   0.76738	7.012162e-08	   0.59278	1.418087e-07
2.202400e-05	   0.68686	6.313860e-08	   0.58156	1.413239e-07
2.024000e-06	   0.73978	6.913978e-08	   0.59549	1.438857e-07
1.268800e-05	   0.59880	6.475257e-08	   0.60028	1.427998e-07
1.438400e-05	   0.66287	6.352685e-08	   0.60648	1.435741e-07
3.331200e-05	   0.75354	6.717553e-08	   0.58905	1.440211e-07
2.794800e-05	   0.64382	6.680782e-08	   0.58633	1.435456e-07
3.565200e-05	   0.69284	6.640756e-08	   0.59910	1.444447e-07
1.530800e-05	   0.62954	6.262723e-08	   0.59577	1.437656e-07
2.736800e-05	   0.71860	6.754575e-08	   0.58705	1.423923e-07
1.377600e-05	   0.76194	6.964517e-08	   0.57351	1.415509e-07
3.538800e-05	   0.63722	6.297224e-08	   0.59760	1.423140e-07
1.064000e-06	   0.70007	6.453007e-08	   0.25439	5.876841e-08
7.736000e-06	   0.72097	6.482165e-08	   0.58188	1.422459e-07
2.062400e-05	   0.70834	6.526803e-08	   0.60127	1.437215e-07
3.516000e-06	   0.72007	6.567520e-08	   0.58433	1.431065e-07
3.332400e-05	   0.66385	6.343639e-08	   0.58332	1.446381e-07
2.253200e-05	   0.78383	6.840516e-08	   0.58005	1.422280e-07
1.043600e-05	   0.68086	6.586647e-08	   0.60693	1.421091e-07
3.195600e-05	   0.74243	6.968047e-08	   0.58858	1.430021e-07
3.906400e-05	   0.63399	6.379398e-08	   0.57518	1.424724e-07
6.116000e-06	   0.61017	6.106970e-08	   0.58140	1.421944e-07
6.900000e-06	   0.74832	6.651423e-08	   0.60323	1.444022e-07
3.065200e-05	   0.72940	6.534606e-08	   0.57951	1.433267e-07
3.074000e-05	   0.62129	6.211956e-08	   0.58996	1.426029e-07
9.296000e-06	   0.72284	6.899587e-08	   0.59192	1.429804e-07
6.404000e-06	   0.70829	6.438119e-08	   0.59092	1.415239e-07
3.757600e-05	   0.70167	6.787116e-08	   0.58359	1.423174e-07
8.604000e-06	   0.72758	6.619813e-08	   0.57923	1.417024e-07
1.901600e-05	   0.69694	6.559273e-08	   0.60641	1.446719e-07
2.431600e-05	   0.66580	6.223957e-08	   0.56992	1.423130e-07
2.257600e-05	   0.73065	6.574087e-08	   0.58975	1.426821e-07
3.310000e-05	   0.67021	6.542153e-08	   0.58641	1.418899e-07
2.420400e-05	   0.69484	6.637211e-08	   0.59432	1.429255e-07
2.489600e-05	   0.79052	7.339605e-08	   0.57278	1.426738e-07
3.899600e-05	   0.72574	6.560139e-08	   0.59086	1.430407e-07
8.756000e-06	   0.71742	6.560461e-08	   0.58133	1.419187e-07
3.476000e-05	   0.76047	6.639407e-08	   0.59640	1.428035e-07
5.208000e-06	   0.74690	7.026412e-08	   0.60183	1.437169e-07
7.024000e-06	   0.70186	6.652751e-08	   0.59040	1.425062e-07
2.155200e-05	   0.71784	6.307100e-08	   0.57991	1.418463e-07
2.303200e-05	   0.63894	6.378951e-08	   0.58328	1.421913e-07
1.526400e-05	   0.76117	6.776468e-08	   0.60623	1.438863e-07
4.992000e-06	   0.67467	6.484671e-08	   0.58655	1.419421e-07
1.016000e-06	   0.71433	6.524794e-08	   0.51475	7.451995e-08
1.790400e-05	   0.68728	6.341337e-08	   0.58714	1.424024e-07
4.524000e-06	   0.69171	6.790399e-08	   0.58377	1.422759e-07
1.787200e-05	   0.58612	6.168806e-08	   0.58372	1.427529e-07
7.788000e-06	   0.69575	6.296023e-08	   0.58549	1.421098e-07
3.284000e-06	   0.55281	5.902069e-08	   0.58029	1.421756e-07
1.640400e-05	   0.68073	6.592312e-08	   0.59646	1.427907e-07
2.162400e-05	   0.61216	6.615690e-08	   0.59658	1.427589e-07
1.596000e-05	   0.70330	6.648014e-08	   0.59001	1.441366e-07
1.270800e-05	   0.77430	7.262538e-08	   0.58064	1.423578e-07
1.003600e-05	   0.70071	6.787349e-08	   0.59071	1.418323e-07
5.944000e-06	   0.56914	6.089988e-08	   0.58853	1.428038e-07
1.046000e-05	   0.72408	6.810252e-08	   0.57639	1.429850e-07
1.082800e-05	   0.72073	6.887249e-08	   0.58803	1.436258e-07
9.300000e-06	   0.73852	6.510551e-08	   0.60096	1.434470e-07
2.481200e-05	   0.74846	6.729017e-08	   0.59577	1.427137e-07
3.268000e-06	   0.72074	6.611206e-08	   0.57381	1.421545e-07
7.692000e-06	   0.59815	6.085089e-08	   0.59906	1.439211e-07
3.747200e-05	   0.79643	7.003221e-08	   0.58381	1.419687e-07
1.767200e-05	   0.76385	6.962458e-08	   0.59009	1.421540e-07
3.910400e-05	   0.75063	6.641534e-08	   0.59797	1.435277e-07
3.648400e-05	   0.71032	6.483923e-08	   0.58530	1.427406e-07
5.980000e-06	   0.67401	6.622630e-08	   0.59228	1.422818e-07
3.056000e-06	   0.72941	6.413009e-08	   0.59303	1.431815e-07
3.684000e-06	   0.71049	6.637834e-08	   0.57810	1.423397e-07
3.680800e-05	   0.70969	6.504779e-08	   0.57874	1.425064e-07
6.612000e-06	   0.61476	6.308529e-08	   0.58112	1.416997e-07
2.026000e-05	   0.69695	6.492152e-08	   0.58363	1.422352e-07
2.121600e-05	   0.64286	6.557453e-08	   0.59377	1.427999e-07
2.231600e-05	   0.66223	6.262070e-08	   0.59971	1.424155e-07
2.815600e-05	   0.76629	6.776540e-08	   0.58939	1.431218e-07
2.677600e-05	   0.69465	6.546983e-08	   0.59276	1.442006e-07
5.776000e-06	   0.68775	6.782023e-08	   0.59776	1.426898e-07
1.988000e-05	   0.71020	6.665694e-08	   0.58449	1.429433e-07
1.976800e-05	   0.71282	6.623106e-08	   0.59494	1.439082e-07
1.942000e-05	   0.72739	6.886123e-08	   0.59398	1.431858e-07
2.998000e-05	   0.68816	6.848332e-08	   0.57905	1.427485e-07
1.843200e-05	   0.66652	6.445540e-08	   0.57963	1.415964e-07
3.396000e-06	   0.65594	6.461444e-08	   0.59133	1.422575e-07
1.079600e-05	   0.64265	6.134486e-08	   0.58795	1.408255e-07
1.569200e-05	   0.62585	6.291734e-08	   0.59566	1.434679e-07
3.656000e-06	   0.68163	6.506783e-08	   0.57973	1.440900e-07
7.064000e-06	   0.62254	6.384664e-08	   0.58691	1.414935e-07
1.374800e-05	   0.69022	6.669792e-08	   0.59763	1.435667e-07
2.749200e-05	   0.66954	6.320810e-08	   0.58118	1.415493e-07
7.460000e-06	   0.68582	6.854361e-08	   0.58527	1.430122e-07
1.159200e-05	   0.70661	6.624909e-08	   0.58676	1.433616e-07
2.740400e-05	   0.70112	6.696253e-08	   0.57457	1.425021e-07
3.313600e-05	   0.75374	7.110955e-08	   0.58456	1.423256e-07
2.460400e-05	   0.74855	6.551421e-08	   0.58744	1.425649e-07
3.076400e-05	   0.66290	6.253237e-08	   0.58862	1.432389e-07
1.629200e-05	   0.70534	6.808900e-08	   0.58004	1.414083e-07
1.891200e-05	   0.64567	6.575834e-08	   0.57883	1.421256e-07
3.738000e-05	   0.69341	6.472793e-08	   0.58975	1.434421e-07
9.060000e-06	   0.69574	6.605969e-08	   0.58469	1.419203e-07
1.552800e-05	   0.79110	7.140249e-08	   0.59482	1.425231e-07
6.396000e-06	   0.66165	6.507983e-08	   0.59115	1.424479e-07
2.782800e-05	   0.67675	6.552084e-08	   0.59473	1.429096e-07
3.619200e-05	   0.54911	6.120511e-08	   0.58291	1.420949e-07
1.286400e-05	   0.68136	6.424897e-08	   0.58879	1.427246e-07
3.867200e-05	   0.66997	6.298099e-08	   0.57361	1.435988e-07
1.962400e-05	   0.73302	7.061784e-08	   0.59174	1.433991e-07
3.760000e-06	   0.62884	6.280255e-08	   0.59168	1.441760e-07
2.842000e-05	   0.68336	6.374886e-08	   0.59713	1.431584e-07
9.664000e-06	   0.65263	6.780435e-08	   0.58569	1.425933e-07
3.896000e-06	   0.61456	6.257187e-08	   0.58754	1.426768e-07
3.956000e-05	   0.75079	6.775052e-08	   0.23344	1.257962e-08
2.748000e-05	   0.73000	6.544823e-08	   0.57450	1.418199e-07
1.936000e-06	   0.68330	6.491194e-08	   0.59095	1.434372e-07
4.740000e-06	   0.60584	6.334817e-08	   0.59840	1.425159e-07
3.378400e-05	   0.64705	6.145552e-08	   0.57767	1.408429e-07
3.000800e-05	   0.63409	6.220681e-08	   0.59649	1.442272e-07
6.120000e-06	   0.71123	6.712324e-08	   0.56920	1.420225e-07
2.141200e-05	   0.67697	6.558877e-08	   0.59077	1.438557e-07
1.327200e-05	   0.68353	6.685349e-08	   0.58439	1.424652e-07
3.156000e-05	   0.60193	6.427059e-08	   0.60122	1.438366e-07
4.764000e-06	   0.62433	6.523337e-08	   0.59095	1.417605e-07
3.414800e-05	   0.68945	6.789914e-08	   0.59368	1.428195e-07
2.849200e-05	   0.65624	6.505981e-08	   0.58262	1.418985e-07
1.784800e-05	   0.62876	6.427602e-08	   0.59760	1.433160e-07
3.005600e-05	   0.61194	6.271435e-08	   0.58788	1.427945e-07
1.834400e-05	   0.73349	6.777243e-08	   0.57211	1.428806e-07
2.931200e-05	   0.65424	6.423046e-08	   0.59610	1.442232e-07
3.526800e-05	   0.73297	6.641267e-08	   0.59391	1.424009e-07
4.956000e-06	   0.67371	6.798890e-08	   0.59489	1.421663e-07
2.358400e-05	   0.60867	6.005453e-08	   0.57821	1.420060e-07
2.110000e-05	   0.72050	7.021579e-08	   0.59089	1.435174e-07
2.076400e-05	   0.67812	6.940908e-08	   0.59514	1.411728e-07
2.280000e-06	   0.65697	6.511073e-08	   0.57981	1.421698e-07
6.680000e-06	   0.74776	6.562759e-08	   0.59345	1.418834e-07
2.870400e-05	   0.79580	7.226560e-08	   0.58992	1.429910e-07
3.642400e-05	   0.69537	6.802719e-08	   0.59292	1.430838e-07
2.692000e-05	   0.70701	6.826779e-08	   0.61589	1.430179e-07
3.535600e-05	   0.77611	6.965545e-08	   0.59012	1.426002e-07
2.918800e-05	   0.67290	6.678218e-08	   0.59948	1.447635e-07
2.288400e-05	   0.67537	6.474958e-08	   0.57793	1.422723e-07
2.584000e-06	   0.63655	6.715650e-08	   0.59042	1.428856e-07
2.584400e-05	   0.74011	6.706270e-08	   0.56798	1.416938e-07
1.152000e-05	   0.77587	6.921952e-08	   0.57863	1.415022e-07
8.992000e-06	   0.75579	7.108853e-08	   0.58988	1.422222e-07
2.511200e-05	   0.73639	6.622254e-08	   0.59780	1.429141e-07
3.390800e-05	   0.69206	6.293823e-08	   0.58374	1.422638e-07
1.794800e-05	   0.77664	6.848938e-08	   0.58034	1.425746e-07
2.067200e-05	   0.62414	6.301333e-08	   0.56768	1.419016e-07
3.557200e-05	   0.72018	6.720113e-08	   0.59309	1.431107e-07
1.045600e-05	   0.67026	6.516424e-08	   0.57929	1.420874e-07
3.906800e-05	   0.67306	6.362352e-08	   0.58128	1.427637e-07
2.575600e-05	   0.69252	6.820834e-08	   0.57964	1.433537e-07
2.817600e-05	   0.69153	6.345782e-08	   0.59270	1.431321e-07
6.456000e-06	   0.67034	6.344146e-08	   0.57683	1.422359e-07
6.700000e-06	   0.70451	6.568504e-08	   0.57373	1.417783e-07
2.057600e-05	   0.65637	6.308381e-08	   0.57385	1.415972e-07
4.060000e-06	   0.74133	6.732514e-08	   0.58287	1.423723e-07
5.424000e-06	   0.68024	7.201311e-08	   0.58099	1.433290e-07
3.251200e-05	   0.67334	6.505992e-08	   0.57115	1.415678e-07
1.185600e-05	   0.58099	6.151263e-08	   0.59472	1.418728e-07
1.672000e-05	   0.69307	6.749628e-08	   0.57916	1.419774e-07
2.300000e-06	   0.62305	6.533055e-08	   0.57186	1.424075e-07
1.235200e-05	   0.63016	6.626247e-08	   0.58597	1.421965e-07
2.167600e-05	   0.62379	6.186154e-08	   0.59392	1.430086e-07
9.500000e-06	   0.75346	6.736972e-08	   0.58920	1.429775e-07
2.300000e-05	   0.70673	6.800600e-08	   0.58800	1.428918e-07
2.048800e-05	   0.75103	6.871410e-08	   0.58952	1.443527e-07
1.128400e-05	   0.69429	6.964439e-08	   0.59424	1.439244e-07
2.660400e-05	   0.65026	6.619280e-08	   0.59148	1.431513e-07
1.778800e-05	   0.70406	6.762743e-08	   0.57883	1.415877e-07
2.448400e-05	   0.74010	6.736097e-08	   0.59070	1.435027e-07
1.428000e-06	   0.64297	6.242462e-08	   0.58695	1.427980e-07
3.857600e-05	   0.64561	6.710789e-08	   0.58093	1.434404e-07
1.346800e-05	   0.70958	6.593243e-08	   0.59819	1.436554e-07
2.545200e-05	   0.72337	6.674261e-08	   0.58649	1.420000e-07
1.616400e-05	   0.62528	6.366731e-08	   0.59513	1.427549e-07
2.233600e-05	   0.73693	6.530453e-08	   0.58302	1.419262e-07
3.860000e-05	   0.78283	7.192948e-08	   0.56994	1.425635e-07
3.006800e-05	   0.71335	6.803024e-08	   0.60095	1.428783e-07
2.795600e-05	   0.61073	6.226400e-08	   0.58121	1.425786e-07
2.086800e-05	   0.61206	6.223123e-08	   0.58155	1.440081e-07
1.156800e-05	   0.77733	6.992852e-08	   0.59796	1.433984e-07
9.556000e-06	   0.69404	6.701111e-08	   0.58634	1.426530e-07
1.631200e-05	   0.72013	6.916789e-08	   0.58464	1.426434e-07
1.089600e-05	   0.69977	6.768582e-08	   0.58704	1.435423e-07
2.764000e-05	   0.59194	6.330567e-08	   0.57613	1.418460e-07
3.731600e-05	   0.81217	6.995914e-08	   0.57618	1.421284e-07
3.616000e-06	   0.72828	6.882331e-08	   0.57310	1.424738e-07
2.017600e-05	   0.67465	6.293420e-08	   0.60194	1.433103e-07
7.180000e-06	   0.72298	6.811370e-08	   0.56938	1.416331e-07
2.823600e-05	   0.70813	6.638832e-08	   0.59191	1.436045e-07
2.467600e-05	   0.73726	6.844893e-08	   0.58650	1.443008e-07
1.446400e-05	   0.73510	6.765073e-08	   0.57890	1.416347e-07
3.562800e-05	   0.73139	6.477016e-08	   0.59883	1.449042e-07
